mID,mName,mSubType,mRarity,mMoveLimit
325061,+1 투지의 전장 장갑,14,5,0
325062,+2 투지의 전장 장갑,14,5,0
325063,+3 투지의 전장 장갑,14,5,0
325070,+10 투지의 전장 장갑,14,5,0
325071,+11 투지의 전장 장갑,14,5,0
325072,+12 투지의 전장 장갑,14,5,0
325073,+13 투지의 전장 장갑,14,5,0
325064,+4 투지의 전장 장갑,14,5,0
325065,+5 투지의 전장 장갑,14,5,0
325066,+6 투지의 전장 장갑,14,5,0
325067,+7 투지의 전장 장갑,14,5,0
325068,+8 투지의 전장 장갑,14,5,0
325069,+9 투지의 전장 장갑,14,5,0
330000,+0 늑대 가죽 부츠,15,0,0
330001,+1 늑대 가죽 부츠,15,0,0
330002,+2 늑대 가죽 부츠,15,0,0
330003,+3 늑대 가죽 부츠,15,0,0
330004,+4 늑대 가죽 부츠,15,0,0
330005,+5 늑대 가죽 부츠,15,0,0
330012,+12 늑대 가죽 부츠,15,0,0
330013,+13 늑대 가죽 부츠,15,0,0
330006,+6 늑대 가죽 부츠,15,0,0
330007,+7 늑대 가죽 부츠,15,0,0
330008,+8 늑대 가죽 부츠,15,0,0
330009,+9 늑대 가죽 부츠,15,0,0
330010,+10 늑대 가죽 부츠,15,0,0
330011,+11 늑대 가죽 부츠,15,0,0
330030,+10 뱀 가죽 부츠,15,0,0
330031,+11 뱀 가죽 부츠,15,0,0
330032,+12 뱀 가죽 부츠,15,0,0
330033,+13 뱀 가죽 부츠,15,0,0
330024,+4 뱀 가죽 부츠,15,0,0
330025,+5 뱀 가죽 부츠,15,0,0
330026,+6 뱀 가죽 부츠,15,0,0
330027,+7 뱀 가죽 부츠,15,0,0
330028,+8 뱀 가죽 부츠,15,0,0
330029,+9 뱀 가죽 부츠,15,0,0
330020,+0 뱀 가죽 부츠,15,0,0
330021,+1 뱀 가죽 부츠,15,0,0
330022,+2 뱀 가죽 부츠,15,0,0
330023,+3 뱀 가죽 부츠,15,0,0
330040,+0 뼈 부츠,15,0,0
330041,+1 뼈 부츠,15,0,0
330042,+2 뼈 부츠,15,0,0
330043,+3 뼈 부츠,15,0,0
330044,+4 뼈 부츠,15,0,0
330051,+11 뼈 부츠,15,0,0
330052,+12 뼈 부츠,15,0,0
330053,+13 뼈 부츠,15,0,0
330045,+5 뼈 부츠,15,0,0
330046,+6 뼈 부츠,15,0,0
330047,+7 뼈 부츠,15,0,0
330048,+8 뼈 부츠,15,0,0
330049,+9 뼈 부츠,15,0,0
330050,+10 뼈 부츠,15,0,0
330060,+0 검은 가죽 부츠,15,0,0
330061,+1 검은 가죽 부츠,15,0,0
330062,+2 검은 가죽 부츠,15,0,0
330063,+3 검은 가죽 부츠,15,0,0
330064,+4 검은 가죽 부츠,15,0,0
330065,+5 검은 가죽 부츠,15,0,0
330072,+12 검은 가죽 부츠,15,0,0
330073,+13 검은 가죽 부츠,15,0,0
330066,+6 검은 가죽 부츠,15,0,0
330067,+7 검은 가죽 부츠,15,0,0
330068,+8 검은 가죽 부츠,15,0,0
330069,+9 검은 가죽 부츠,15,0,0
330070,+10 검은 가죽 부츠,15,0,0
330071,+11 검은 가죽 부츠,15,0,0
330080,+0 고블린 금속 부츠,15,0,0
330081,+1 고블린 금속 부츠,15,0,0
330082,+2 고블린 금속 부츠,15,0,0
330083,+3 고블린 금속 부츠,15,0,0
330084,+4 고블린 금속 부츠,15,0,0
330085,+5 고블린 금속 부츠,15,0,0
330092,+12 고블린 금속 부츠,15,0,0
330093,+13 고블린 금속 부츠,15,0,0
330086,+6 고블린 금속 부츠,15,0,0
330087,+7 고블린 금속 부츠,15,0,0
330088,+8 고블린 금속 부츠,15,0,0
330089,+9 고블린 금속 부츠,15,0,0
330090,+10 고블린 금속 부츠,15,0,0
330091,+11 고블린 금속 부츠,15,0,0
330100,+0 고블린 부츠,15,0,0
330101,+1 고블린 부츠,15,0,0
330102,+2 고블린 부츠,15,0,0
330103,+3 고블린 부츠,15,0,0
330110,+10 고블린 부츠,15,0,0
330111,+11 고블린 부츠,15,0,0
330112,+12 고블린 부츠,15,0,0
330113,+13 고블린 부츠,15,0,0
330104,+4 고블린 부츠,15,0,0
330105,+5 고블린 부츠,15,0,0
330106,+6 고블린 부츠,15,0,0
330107,+7 고블린 부츠,15,0,0
330108,+8 고블린 부츠,15,0,0
330109,+9 고블린 부츠,15,0,0
330120,+0 보급용 미늘 부츠,15,0,0
330121,+1 보급용 미늘 부츠,15,0,0
330122,+2 보급용 미늘 부츠,15,0,0
330123,+3 보급용 미늘 부츠,15,0,0
330124,+4 보급용 미늘 부츠,15,0,0
330131,+11 보급용 미늘 부츠,15,0,0
330132,+12 보급용 미늘 부츠,15,0,0
330133,+13 보급용 미늘 부츠,15,0,0
330125,+5 보급용 미늘 부츠,15,0,0
330126,+6 보급용 미늘 부츠,15,0,0
330127,+7 보급용 미늘 부츠,15,0,0
330128,+8 보급용 미늘 부츠,15,0,0
330129,+9 보급용 미늘 부츠,15,0,0
330130,+10 보급용 미늘 부츠,15,0,0
330140,+0 보급용 쌍미늘 부츠,15,0,0
330141,+1 보급용 쌍미늘 부츠,15,0,0
330142,+2 보급용 쌍미늘 부츠,15,0,0
330143,+3 보급용 쌍미늘 부츠,15,0,0
330144,+4 보급용 쌍미늘 부츠,15,0,0
330145,+5 보급용 쌍미늘 부츠,15,0,0
330152,+12 보급용 쌍미늘 부츠,15,0,0
330153,+13 보급용 쌍미늘 부츠,15,0,0
330146,+6 보급용 쌍미늘 부츠,15,0,0
330147,+7 보급용 쌍미늘 부츠,15,0,0
330148,+8 보급용 쌍미늘 부츠,15,0,0
330149,+9 보급용 쌍미늘 부츠,15,0,0
330150,+10 보급용 쌍미늘 부츠,15,0,0
330151,+11 보급용 쌍미늘 부츠,15,0,0
330160,+0 보급용 톱날 부츠,15,0,0
330161,+1 보급용 톱날 부츠,15,0,0
330162,+2 보급용 톱날 부츠,15,0,0
330163,+3 보급용 톱날 부츠,15,0,0
330164,+4 보급용 톱날 부츠,15,0,0
330171,+11 보급용 톱날 부츠,15,0,0
330172,+12 보급용 톱날 부츠,15,0,0
330173,+13 보급용 톱날 부츠,15,0,0
330165,+5 보급용 톱날 부츠,15,0,0
330166,+6 보급용 톱날 부츠,15,0,0
330167,+7 보급용 톱날 부츠,15,0,0
330168,+8 보급용 톱날 부츠,15,0,0
330169,+9 보급용 톱날 부츠,15,0,0
330170,+10 보급용 톱날 부츠,15,0,0
330190,+10 보급용 스콜피온 부츠,15,0,0
330191,+11 보급용 스콜피온 부츠,15,0,0
330192,+12 보급용 스콜피온 부츠,15,0,0
330193,+13 보급용 스콜피온 부츠,15,0,0
330184,+4 보급용 스콜피온 부츠,15,0,0
330185,+5 보급용 스콜피온 부츠,15,0,0
330186,+6 보급용 스콜피온 부츠,15,0,0
330187,+7 보급용 스콜피온 부츠,15,0,0
330188,+8 보급용 스콜피온 부츠,15,0,0
330189,+9 보급용 스콜피온 부츠,15,0,0
330180,+0 보급용 스콜피온 부츠,15,0,0
330181,+1 보급용 스콜피온 부츠,15,0,0
330182,+2 보급용 스콜피온 부츠,15,0,0
330183,+3 보급용 스콜피온 부츠,15,0,0
330210,+10 언데드 부츠,15,0,0
330211,+11 언데드 부츠,15,0,0
330212,+12 언데드 부츠,15,0,0
330213,+13 언데드 부츠,15,0,0
330204,+4 언데드 부츠,15,0,0
330205,+5 언데드 부츠,15,0,0
330206,+6 언데드 부츠,15,0,0
330207,+7 언데드 부츠,15,0,0
330208,+8 언데드 부츠,15,0,0
330209,+9 언데드 부츠,15,0,0
330200,+0 언데드 부츠,15,0,0
330201,+1 언데드 부츠,15,0,0
330202,+2 언데드 부츠,15,0,0
330203,+3 언데드 부츠,15,0,0
330230,+10 스네이크 부츠,15,0,0
330231,+11 스네이크 부츠,15,0,0
330232,+12 스네이크 부츠,15,0,0
330233,+13 스네이크 부츠,15,0,0
330224,+4 스네이크 부츠,15,0,0
330225,+5 스네이크 부츠,15,0,0
330226,+6 스네이크 부츠,15,0,0
330227,+7 스네이크 부츠,15,0,0
330228,+8 스네이크 부츠,15,0,0
330229,+9 스네이크 부츠,15,0,0
330220,+0 스네이크 부츠,15,0,0
330221,+1 스네이크 부츠,15,0,0
330222,+2 스네이크 부츠,15,0,0
330223,+3 스네이크 부츠,15,0,0
330240,+0 배틀 부츠,15,0,0
330241,+1 배틀 부츠,15,0,0
330242,+2 배틀 부츠,15,0,0
330243,+3 배틀 부츠,15,0,0
330244,+4 배틀 부츠,15,0,0
330245,+5 배틀 부츠,15,0,0
330252,+12 배틀 부츠,15,0,0
330253,+13 배틀 부츠,15,0,0
330246,+6 배틀 부츠,15,0,0
330247,+7 배틀 부츠,15,0,0
330248,+8 배틀 부츠,15,0,0
330249,+9 배틀 부츠,15,0,0
330250,+10 배틀 부츠,15,0,0
330251,+11 배틀 부츠,15,0,0
330260,+0 가죽 부츠,15,0,0
330261,+1 가죽 부츠,15,0,0
330262,+2 가죽 부츠,15,0,0
330263,+3 가죽 부츠,15,0,0
330264,+4 가죽 부츠,15,0,0
330271,+11 가죽 부츠,15,0,0
330272,+12 가죽 부츠,15,0,0
330273,+13 가죽 부츠,15,0,0
330265,+5 가죽 부츠,15,0,0
330266,+6 가죽 부츠,15,0,0
330267,+7 가죽 부츠,15,0,0
330268,+8 가죽 부츠,15,0,0
330269,+9 가죽 부츠,15,0,0
330270,+10 가죽 부츠,15,0,0
330280,+0 보급형 환영의 신발,15,0,0
330281,+1 보급형 환영의 신발,15,0,0
330282,+2 보급형 환영의 신발,15,0,0
330283,+3 보급형 환영의 신발,15,0,0
330284,+4 보급형 환영의 신발,15,0,0
330285,+5 보급형 환영의 신발,15,0,0
330292,+12 보급형 환영의 신발,15,0,0
330293,+13 보급형 환영의 신발,15,0,0
330286,+6 보급형 환영의 신발,15,0,0
330287,+7 보급형 환영의 신발,15,0,0
330288,+8 보급형 환영의 신발,15,0,0
330289,+9 보급형 환영의 신발,15,0,0
330290,+10 보급형 환영의 신발,15,0,0
330291,+11 보급형 환영의 신발,15,0,0
330308,+8 낡은 수호자 신발,15,0,0
330309,+9 낡은 수호자 신발,15,0,0
330310,+10 낡은 수호자 신발,15,0,0
330311,+11 낡은 수호자 신발,15,0,0
330312,+12 낡은 수호자 신발,15,0,0
330313,+13 낡은 수호자 신발,15,0,0
330302,+2 낡은 수호자 신발,15,0,0
330303,+3 낡은 수호자 신발,15,0,0
330304,+4 낡은 수호자 신발,15,0,0
330305,+5 낡은 수호자 신발,15,0,0
330306,+6 낡은 수호자 신발,15,0,0
330307,+7 낡은 수호자 신발,15,0,0
330300,+0 낡은 수호자 신발,15,0,0
330301,+1 낡은 수호자 신발,15,0,0
331000,+0 강철 부츠,15,1,0
331001,+1 강철 부츠,15,1,0
331002,+2 강철 부츠,15,1,0
331003,+3 강철 부츠,15,1,0
331004,+4 강철 부츠,15,1,0
331005,+5 강철 부츠,15,1,0
331012,+12 강철 부츠,15,1,0
331013,+13 강철 부츠,15,1,0
331006,+6 강철 부츠,15,1,0
331007,+7 강철 부츠,15,1,0
331008,+8 강철 부츠,15,1,0
331009,+9 강철 부츠,15,1,0
331010,+10 강철 부츠,15,1,0
331011,+11 강철 부츠,15,1,0
331020,+0 사슬 부츠,15,1,0
331021,+1 사슬 부츠,15,1,0
331022,+2 사슬 부츠,15,1,0
331023,+3 사슬 부츠,15,1,0
331024,+4 사슬 부츠,15,1,0
331031,+11 사슬 부츠,15,1,0
331032,+12 사슬 부츠,15,1,0
331033,+13 사슬 부츠,15,1,0
331025,+5 사슬 부츠,15,1,0
331026,+6 사슬 부츠,15,1,0
331027,+7 사슬 부츠,15,1,0
331028,+8 사슬 부츠,15,1,0
331029,+9 사슬 부츠,15,1,0
331030,+10 사슬 부츠,15,1,0
331049,+9 워 그리브,15,1,0
331050,+10 워 그리브,15,1,0
331051,+11 워 그리브,15,1,0
331052,+12 워 그리브,15,1,0
331053,+13 워 그리브,15,1,0
331043,+3 워 그리브,15,1,0
331044,+4 워 그리브,15,1,0
331045,+5 워 그리브,15,1,0
331046,+6 워 그리브,15,1,0
331047,+7 워 그리브,15,1,0
331048,+8 워 그리브,15,1,0
331040,+0 워 그리브,15,1,0
331041,+1 워 그리브,15,1,0
331042,+2 워 그리브,15,1,0
331060,+0 마법 사슬 부츠,15,1,0
331061,+1 마법 사슬 부츠,15,1,0
331062,+2 마법 사슬 부츠,15,1,0
331063,+3 마법 사슬 부츠,15,1,0
331070,+10 마법 사슬 부츠,15,1,0
331071,+11 마법 사슬 부츠,15,1,0
331072,+12 마법 사슬 부츠,15,1,0
331073,+13 마법 사슬 부츠,15,1,0
331064,+4 마법 사슬 부츠,15,1,0
331065,+5 마법 사슬 부츠,15,1,0
331066,+6 마법 사슬 부츠,15,1,0
331067,+7 마법 사슬 부츠,15,1,0
331068,+8 마법 사슬 부츠,15,1,0
331069,+9 마법 사슬 부츠,15,1,0
331080,+0 이크론의 부츠,15,1,0
331081,+1 이크론의 부츠,15,1,0
331082,+2 이크론의 부츠,15,1,0
331083,+3 이크론의 부츠,15,1,0
331084,+4 이크론의 부츠,15,1,0
331085,+5 이크론의 부츠,15,1,0
331092,+12 이크론의 부츠,15,1,0
331093,+13 이크론의 부츠,15,1,0
331086,+6 이크론의 부츠,15,1,0
331087,+7 이크론의 부츠,15,1,0
331088,+8 이크론의 부츠,15,1,0
331089,+9 이크론의 부츠,15,1,0
331090,+10 이크론의 부츠,15,1,0
331091,+11 이크론의 부츠,15,1,0
331110,+10 스콜피온 부츠,15,1,0
331111,+11 스콜피온 부츠,15,1,0
331112,+12 스콜피온 부츠,15,1,0
331113,+13 스콜피온 부츠,15,1,0
331104,+4 스콜피온 부츠,15,1,0
331105,+5 스콜피온 부츠,15,1,0
331106,+6 스콜피온 부츠,15,1,0
331107,+7 스콜피온 부츠,15,1,0
331108,+8 스콜피온 부츠,15,1,0
331109,+9 스콜피온 부츠,15,1,0
331100,+0 스콜피온 부츠,15,1,0
331101,+1 스콜피온 부츠,15,1,0
331102,+2 스콜피온 부츠,15,1,0
331103,+3 스콜피온 부츠,15,1,0
331120,+0 미늘 부츠,15,1,0
331121,+1 미늘 부츠,15,1,0
331122,+2 미늘 부츠,15,1,0
331123,+3 미늘 부츠,15,1,0
331130,+10 미늘 부츠,15,1,0
331131,+11 미늘 부츠,15,1,0
331132,+12 미늘 부츠,15,1,0
331133,+13 미늘 부츠,15,1,0
331124,+4 미늘 부츠,15,1,0
331125,+5 미늘 부츠,15,1,0
331126,+6 미늘 부츠,15,1,0
331127,+7 미늘 부츠,15,1,0
331128,+8 미늘 부츠,15,1,0
331129,+9 미늘 부츠,15,1,0
331148,+8 쌍미늘 부츠,15,1,0
331149,+9 쌍미늘 부츠,15,1,0
331150,+10 쌍미늘 부츠,15,1,0
331151,+11 쌍미늘 부츠,15,1,0
331152,+12 쌍미늘 부츠,15,1,0
331153,+13 쌍미늘 부츠,15,1,0
331142,+2 쌍미늘 부츠,15,1,0
331143,+3 쌍미늘 부츠,15,1,0
331144,+4 쌍미늘 부츠,15,1,0
331145,+5 쌍미늘 부츠,15,1,0
331146,+6 쌍미늘 부츠,15,1,0
331147,+7 쌍미늘 부츠,15,1,0
331140,+0 쌍미늘 부츠,15,1,0
331141,+1 쌍미늘 부츠,15,1,0
331170,+10 톱날 부츠,15,1,0
331171,+11 톱날 부츠,15,1,0
331172,+12 톱날 부츠,15,1,0
331173,+13 톱날 부츠,15,1,0
331164,+4 톱날 부츠,15,1,0
331165,+5 톱날 부츠,15,1,0
331166,+6 톱날 부츠,15,1,0
331167,+7 톱날 부츠,15,1,0
331168,+8 톱날 부츠,15,1,0
331169,+9 톱날 부츠,15,1,0
331160,+0 톱날 부츠,15,1,0
331161,+1 톱날 부츠,15,1,0
331162,+2 톱날 부츠,15,1,0
331163,+3 톱날 부츠,15,1,0
331190,+10 글레디에이터 부츠,15,1,0
331191,+11 글레디에이터 부츠,15,1,0
331192,+12 글레디에이터 부츠,15,1,0
331193,+13 글레디에이터 부츠,15,1,0
331184,+4 글레디에이터 부츠,15,1,0
331185,+5 글레디에이터 부츠,15,1,0
331186,+6 글레디에이터 부츠,15,1,0
331187,+7 글레디에이터 부츠,15,1,0
331188,+8 글레디에이터 부츠,15,1,0
331189,+9 글레디에이터 부츠,15,1,0
331180,+0 글레디에이터 부츠,15,1,0
331181,+1 글레디에이터 부츠,15,1,0
331182,+2 글레디에이터 부츠,15,1,0
331183,+3 글레디에이터 부츠,15,1,0
331200,+0 변질된 늪의 신발,15,1,0
331201,+1 변질된 늪의 신발,15,1,0
331202,+2 변질된 늪의 신발,15,1,0
331203,+3 변질된 늪의 신발,15,1,0
331204,+4 변질된 늪의 신발,15,1,0
331205,+5 변질된 늪의 신발,15,1,0
331212,+12 변질된 늪의 신발,15,1,0
331213,+13 변질된 늪의 신발,15,1,0
331206,+6 변질된 늪의 신발,15,1,0
331207,+7 변질된 늪의 신발,15,1,0
331208,+8 변질된 늪의 신발,15,1,0
331209,+9 변질된 늪의 신발,15,1,0
331210,+10 변질된 늪의 신발,15,1,0
331211,+11 변질된 늪의 신발,15,1,0
331220,+0 엘테르 탐사대의 신발,15,1,0
331221,+1 엘테르 탐사대의 신발,15,1,0
331222,+2 엘테르 탐사대의 신발,15,1,0
331223,+3 엘테르 탐사대의 신발,15,1,0
331224,+4 엘테르 탐사대의 신발,15,1,0
331225,+5 엘테르 탐사대의 신발,15,1,0
331232,+12 엘테르 탐사대의 신발,15,1,0
331233,+13 엘테르 탐사대의 신발,15,1,0
331226,+6 엘테르 탐사대의 신발,15,1,0
331227,+7 엘테르 탐사대의 신발,15,1,0
331228,+8 엘테르 탐사대의 신발,15,1,0
331229,+9 엘테르 탐사대의 신발,15,1,0
331230,+10 엘테르 탐사대의 신발,15,1,0
331231,+11 엘테르 탐사대의 신발,15,1,0
331240,+0 신월의 의식용 신발,15,1,0
331241,+1 신월의 의식용 신발,15,1,0
331242,+2 신월의 의식용 신발,15,1,0
331243,+3 신월의 의식용 신발,15,1,0
331244,+4 신월의 의식용 신발,15,1,0
331251,+11 신월의 의식용 신발,15,1,0
331252,+12 신월의 의식용 신발,15,1,0
331253,+13 신월의 의식용 신발,15,1,0
331245,+5 신월의 의식용 신발,15,1,0
331246,+6 신월의 의식용 신발,15,1,0
331247,+7 신월의 의식용 신발,15,1,0
331248,+8 신월의 의식용 신발,15,1,0
331249,+9 신월의 의식용 신발,15,1,0
331250,+10 신월의 의식용 신발,15,1,0
331270,+10 뒤틀린 수호자 신발,15,1,0
331271,+11 뒤틀린 수호자 신발,15,1,0
331272,+12 뒤틀린 수호자 신발,15,1,0
331273,+13 뒤틀린 수호자 신발,15,1,0
331264,+4 뒤틀린 수호자 신발,15,1,0
331265,+5 뒤틀린 수호자 신발,15,1,0
331266,+6 뒤틀린 수호자 신발,15,1,0
331267,+7 뒤틀린 수호자 신발,15,1,0
331268,+8 뒤틀린 수호자 신발,15,1,0
331269,+9 뒤틀린 수호자 신발,15,1,0
331260,+0 뒤틀린 수호자 신발,15,1,0
331261,+1 뒤틀린 수호자 신발,15,1,0
331262,+2 뒤틀린 수호자 신발,15,1,0
331263,+3 뒤틀린 수호자 신발,15,1,0
331280,+0 토벌단의 신발,15,1,0
331281,+1 토벌단의 신발,15,1,0
331282,+2 토벌단의 신발,15,1,0
331283,+3 토벌단의 신발,15,1,0
331284,+4 토벌단의 신발,15,1,0
331291,+11 토벌단의 신발,15,1,0
331292,+12 토벌단의 신발,15,1,0
331293,+13 토벌단의 신발,15,1,0
331285,+5 토벌단의 신발,15,1,0
331286,+6 토벌단의 신발,15,1,0
331287,+7 토벌단의 신발,15,1,0
331288,+8 토벌단의 신발,15,1,0
331289,+9 토벌단의 신발,15,1,0
331290,+10 토벌단의 신발,15,1,0
331300,+0 몰락한 오우거의 신발,15,1,0
331301,+1 몰락한 오우거의 신발,15,1,0
331302,+2 몰락한 오우거의 신발,15,1,0
331303,+3 몰락한 오우거의 신발,15,1,0
331304,+4 몰락한 오우거의 신발,15,1,0
331311,+11 몰락한 오우거의 신발,15,1,0
331312,+12 몰락한 오우거의 신발,15,1,0
331313,+13 몰락한 오우거의 신발,15,1,0
331305,+5 몰락한 오우거의 신발,15,1,0
331306,+6 몰락한 오우거의 신발,15,1,0
331307,+7 몰락한 오우거의 신발,15,1,0
331308,+8 몰락한 오우거의 신발,15,1,0
331309,+9 몰락한 오우거의 신발,15,1,0
331310,+10 몰락한 오우거의 신발,15,1,0
332000,+0 바람의 강철 부츠,15,2,0
332001,+1 바람의 강철 부츠,15,2,0
332002,+2 바람의 강철 부츠,15,2,0
332003,+3 바람의 강철 부츠,15,2,0
332004,+4 바람의 강철 부츠,15,2,0
332005,+5 바람의 강철 부츠,15,2,0
332012,+12 바람의 강철 부츠,15,2,0
332013,+13 바람의 강철 부츠,15,2,0
332006,+6 바람의 강철 부츠,15,2,0
332007,+7 바람의 강철 부츠,15,2,0
332008,+8 바람의 강철 부츠,15,2,0
332009,+9 바람의 강철 부츠,15,2,0
332010,+10 바람의 강철 부츠,15,2,0
332011,+11 바람의 강철 부츠,15,2,0
332020,+0 거인의 강철 부츠,15,2,0
332021,+1 거인의 강철 부츠,15,2,0
332022,+2 거인의 강철 부츠,15,2,0
332023,+3 거인의 강철 부츠,15,2,0
332024,+4 거인의 강철 부츠,15,2,0
332025,+5 거인의 강철 부츠,15,2,0
332032,+12 거인의 강철 부츠,15,2,0
332033,+13 거인의 강철 부츠,15,2,0
332026,+6 거인의 강철 부츠,15,2,0
332027,+7 거인의 강철 부츠,15,2,0
332028,+8 거인의 강철 부츠,15,2,0
332029,+9 거인의 강철 부츠,15,2,0
332030,+10 거인의 강철 부츠,15,2,0
332031,+11 거인의 강철 부츠,15,2,0
332050,+10 미스릴 부츠,15,2,0
332051,+11 미스릴 부츠,15,2,0
332052,+12 미스릴 부츠,15,2,0
332053,+13 미스릴 부츠,15,2,0
332044,+4 미스릴 부츠,15,2,0
332045,+5 미스릴 부츠,15,2,0
332046,+6 미스릴 부츠,15,2,0
332047,+7 미스릴 부츠,15,2,0
332048,+8 미스릴 부츠,15,2,0
332049,+9 미스릴 부츠,15,2,0
332040,+0 미스릴 부츠,15,2,0
332041,+1 미스릴 부츠,15,2,0
332042,+2 미스릴 부츠,15,2,0
332043,+3 미스릴 부츠,15,2,0
332060,+0 마검사 부츠,15,2,0
332061,+1 마검사 부츠,15,2,0
332062,+2 마검사 부츠,15,2,0
332063,+3 마검사 부츠,15,2,0
332064,+4 마검사 부츠,15,2,0
332071,+11 마검사 부츠,15,2,0
332072,+12 마검사 부츠,15,2,0
332073,+13 마검사 부츠,15,2,0
332065,+5 마검사 부츠,15,2,0
332066,+6 마검사 부츠,15,2,0
332067,+7 마검사 부츠,15,2,0
